Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Recording Fixation filter name,Event,Event value,Gaze point X,Gaze point Y,Gaze point 3D X,Gaze point 3D Y,Gaze point 3D Z,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil position left X,Pupil position left Y,Pupil position left Z,Pupil position right X,Pupil position right Y,Pupil position right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Recording media name,Recording media width,Recording media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Gyro X,Gyro Y,Gyro Z,Accelerometer X,Accelerometer Y,Accelerometer Z
1349208,212254247,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,953,507,92504,134454,3548185,-5134,10460,99319,10758,9105,99002,2965,-2614,-3659,-3300,-2387,-3295,580,533,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1352245,212257284,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,108500,24084,-15656,,,
1356332,212261371,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-8238,-92728,40211
1359199,212264238,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,964,505,62301,147231,3726532,-5566,10378,99304,9536,8925,99143,2927,-2627,-3650,-3301,-2356,-3303,580,533,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1363140,212268179,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,105000,24329,-4950,,,
1366178,212271217,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-8238,-93115,40142
1369195,212274234,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,968,504,48411,157437,3863252,-5747,10394,99292,8910,8814,99211,2960,-2615,-3660,-3305,-2389,-3293,577,531,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1374046,212279085,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,100800,21572,-5437,,,
1376024,212281063,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-8238,-93047,39756
1379211,212284250,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,972,503,36454,162620,3898742,-5938,10302,99291,8558,8947,99231,2924,-2627,-3651,-3304,-2357,-3303,578,532,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1384952,212289991,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,100100,17962,-13181,,,
1385870,212290909,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-7453,-93183,40529
1389202,212294241,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,975,502,26642,164953,3901628,-6183,10541,99251,8316,8847,99260,2959,-2615,-3661,-3307,-2390,-3293,578,529,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1395716,212300755,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-5884,-92865,40983
1395858,212300897,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,100800,12933,-16911,,,
1399199,212304238,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,976,501,23097,173233,3971173,-6157,10250,99283,8127,9168,99247,2924,-2627,-3651,-3306,-2357,-3303,578,531,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1405562,212310601,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-5884,-92683,42210
1406764,212311803,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,95200,3850,-17802,,,
1409190,212314229,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,977,499,18329,179755,4022854,-6218,10487,99254,7919,9039,99275,2958,-2614,-3661,-3308,-2391,-3292,577,529,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1415408,212320447,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-5492,-91660,43187
1417670,212322709,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,95200,-8316,-21369,,,
1419180,212324219,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,979,499,14334,182837,4041449,-6255,10285,99273,7803,9257,99264,2923,-2627,-3652,-3307,-2357,-3303,577,530,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1425254,212330293,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-4707,-90956,43710
1428576,212333615,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,101500,-17969,-35154,,,
1429171,212334210,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,979,498,11764,187886,4078864,-6290,10508,99247,7678,9135,99285,2958,-2614,-3662,-3309,-2391,-3292,576,529,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1435100,212340139,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-5099,-90319,44619
1439160,212344199,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,981,496,6238,197195,4141670,-6297,10307,99268,7458,9435,99274,2922,-2627,-3652,-3308,-2358,-3303,576,530,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1439482,212344521,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,108500,-30499,-36653,,,
1444946,212349985,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-5492,-90387,45005
1449158,212354197,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,982,495,659,204395,4173929,-6403,10625,99228,7278,9329,99298,2958,-2614,-3663,-3310,-2392,-3291,576,529,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1450388,212355427,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,113400,-43312,-32515,,,
1454792,212359831,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-6276,-90774,44937
1459143,212364182,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,983,494,-1256,206335,4154820,-6448,10369,99252,7278,9716,99260,2922,-2626,-3653,-3309,-2358,-3302,575,530,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1461294,212366333,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,112000,-51989,-27648,,,
1464638,212369677,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-7061,-91228,45255
1469139,212374178,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,984,493,-3351,210605,4155721,-6538,10647,99216,7240,9657,99269,2958,-2613,-3663,-3310,-2392,-3291,576,529,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1472200,212377239,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,105000,-51583,-21890,,,
1474484,212379523,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-8238,-91614,45187
1479160,212384199,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,983,492,9,213970,4172311,-6400,10376,99254,7282,9963,99236,2922,-2625,-3654,-3309,-2358,-3301,575,530,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1483106,212388145,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,100100,-49433,-17957,,,
1484330,212389369,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-8630,-90910,45709
1489154,212394193,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,982,491,3250,216219,4171208,-6376,10697,99222,7362,9782,99248,2958,-2612,-3664,-3310,-2392,-3290,575,529,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1494012,212399051,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,95200,-47365,-17592,,,
1494197,212399236,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-8630,-91250,47641
1499143,212404182,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,981,491,4938,213430,4116621,-6366,10573,99235,7479,9990,99218,2922,-2624,-3654,-3309,-2358,-3301,575,530,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1504064,212409103,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-8238,-90796,47323
1504918,212409957,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,91000,-39052,-20391,,,
1509133,212414172,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,980,492,9133,209698,4057437,-6403,10865,99202,7679,9845,99217,2958,-2612,-3664,-3310,-2392,-3291,575,530,Valid,Valid,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,,,
1513931,212418970,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,440,5,953,518,,,,-8238,-90910,45709
1515823,212420862,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,3,,,85400,-31551,-22622,,,
1519128,212424167,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,979,498,11627,187224,4047253,-6317,10184,99279,7751,9527,99243,2922,-2626,-3654,-3308,-2359,-3301,576,531,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,3,,,,,,,,
1523798,212428837,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,3,,,,,,-8630,-91114,46868
1526728,212431767,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,3,,,78400,-26361,-23840,,,
1529121,212434160,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,990,554,-26672,-12685,3786796,-7434,7240,99460,7124,4261,99655,2944,-2631,-3660,-3312,-2400,-3301,581,524,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,3,,,,,,,,
1533665,212438704,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,3,,,,,,-8630,-91637,47573
1537633,212442672,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,3,,,70000,-20804,-15041,,,
1539107,212444146,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1011,600,-95231,-163505,3742172,-8869,4170,99519,5264,85,99861,2904,-2660,-3646,-3308,-2369,-3324,577,537,Valid,Valid,fullstream.mp4,1920,1080,Saccade,30,3,,,,,,,,
1543532,212448571,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Saccade,30,3,,,,,,-8630,-91182,47255
1548538,212453577,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,60200,-18451,-8229,,,
1549102,212454141,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1016,616,-121766,-234606,4055165,-8684,2600,99588,4132,-1790,99899,2931,-2655,-3656,-3318,-2406,-3332,574,542,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
1553399,212458438,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-8238,-91114,46868
1559093,212464132,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1014,625,-116434,-270350,4137388,-8500,1551,99626,4282,-2376,99880,2897,-2673,-3650,-3310,-2374,-3338,574,541,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
1559443,212464482,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,51100,-15977,-2106,,,
1563266,212468305,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-7845,-90660,46550
1569088,212474127,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1013,631,-112296,-286103,4027209,-8269,1772,99642,4123,-3287,99861,2930,-2660,-3657,-3320,-2408,-3336,574,537,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
1570348,212475387,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,47600,-10502,3124,,,
1573133,212478172,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-7845,-90205,46232
1579074,212484113,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1012,634,-106398,-292497,3998856,-8398,1314,99638,4512,-3173,99848,2897,-2674,-3651,-3312,-2376,-3339,575,538,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
1581253,212486292,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,42700,-7745,3610,,,
1583000,212488039,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-7453,-89751,45914
1589066,212494105,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1013,635,-109912,-296338,3981712,-8277,1588,99644,4201,-3585,99847,2931,-2661,-3657,-3323,-2410,-3337,576,537,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
1592158,212497197,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,39900,-8759,1299,,,
1592867,212497906,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-7453,-90592,46164
1599061,212504100,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1014,634,-115842,-298373,4049874,-8419,1294,99637,4158,-3396,99856,2898,-2675,-3650,-3316,-2377,-3345,576,539,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
1602734,212507773,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-7453,-90660,46550
1603063,212508102,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,37800,-11598,-2756,,,
1609083,212514122,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1015,634,-117353,-295478,4033496,-8448,1482,99631,4086,-3411,99858,2932,-2661,-3657,-3326,-2411,-3339,576,539,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
1612601,212517640,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-7453,-90137,45846
1613968,212519007,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,32200,-10261,-10339,,,
1619073,212524112,Eye Tracker,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,1015,635,-115934,-290643,3929773,-8600,1578,99617,4219,-3380,99854,2899,-2675,-3649,-3318,-2377,-3346,577,538,Valid,Valid,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,,,
1622468,212527507,Accelerometer,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,,,,-7453,-90137,45846
1624873,212529912,Gyroscope,Jenga-project,23.6.2022,T1,Recording001,1/1/2000,1/1/2000,2:19:16 AM,12:19:16 AM,58577,Tobii I-VT (Attention),,,,,,,,,,,,,,,,,,,,,,,,fullstream.mp4,1920,1080,Fixation,2589,6,1006,705,30100,-10992,-18286,,,
